id_application,id_posting,id_resume_outcome,callback,heightrequired,jobgenderoptions,,photo_gender,photo_num,photo,avg_rating,share_num6p,share_num5p,share_num4p,attract_top25,attract_top50,attract_top75,attract_top90,attract_top10,attract_above4_p50,attract_above4_p75,_weight,_height_ft,_height_in,,MenAttBins,MCBs,Photos,Rating,,WomenAttBins,WCBs,Photos,Rating,,,solonum,solorat,sologen,,,,,,,,
92,23,4,1,0,Both Male & Female,,Female,31,31,2.9387755,0,0.081632651,0.22448979,0,0,1,1,0,0,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
198,50,2,0,0,Both Male & Female,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
586,147,2,0,0,Both Male & Female,,Female,28,28,2.8163266,0,0.06122449,0.26530612,0,0,0,1,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
5110,"1,278",2,0,0,Both Male & Female,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
6941,"1,736",1,0,0,Both Male & Female,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,65,5,8,,,,,,,,,,,,,,,,,,,,,,,
223,56,3,1,0,Both Male & Female,,Female,1,1,3.9795918,0.10204082,0.34693879,0.63265306,1,1,1,1,0,1,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
6371,"1,593",3,0,0,Both Male & Female,,Female,12,12,3.6122448,0.06122449,0.32653061,0.51020408,0,1,1,1,0,1,0,45,5,2,,,,,,,,,,,,,,,,,,,,,,,
60,15,4,1,0,Both Male & Female,,Female,18,18,4.0816326,0.18367347,0.3877551,0.63265306,1,1,1,1,0,1,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
399,100,3,0,0,Both Male & Female,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
3730,933,2,1,0,Both Male & Female,,Female,2,2,3.9183674,0.06122449,0.34693879,0.63265306,1,1,1,1,0,1,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
4322,"1,081",2,0,0,Both Male & Female,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
113,29,1,1,0,Both Male & Female,,Female,16,16,3.3265307,0.020408163,0.18367347,0.40816328,0,1,1,1,0,0,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
102,26,2,1,0,Both Male & Female,,Male,9,41,3.3469388,0.020408163,0.1632653,0.40816328,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5283,"1,321",3,0,0,Both Male & Female,,Female,4,4,4.3265305,0.14285715,0.48979592,0.75510204,1,1,1,1,1,1,1,48,5,,,,,,,,,,,,,,,,,,,,,,,,
6140,"1,535",4,0,0,Both Male & Female,,Female,30,30,2.6938775,0,0.06122449,0.22448979,0,0,0,1,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
607,152,3,1,0,Both Male & Female,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
98,25,2,1,0,Both Male & Female,,Female,19,19,2.367347,0.020408163,0.040816326,0.14285715,0,0,0,0,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
263,66,3,1,0,Both Male & Female,,Female,26,26,2.4285715,0,0.040816326,0.14285715,0,0,0,0,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
137,35,1,1,0,Both Male & Female,,Female,17,17,3.4693878,0.06122449,0.22448979,0.44897959,0,1,1,1,0,0,0,47,5,,,,,,,,,,,,,,,,,,,,,,,,
193,49,1,1,0,Both Male & Female,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
140,35,4,0,0,Both Male & Female,,Female,14,14,3.8163266,0,0.30612245,0.63265306,0,1,1,1,0,1,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
6102,"1,526",2,0,0,Both Male & Female,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6106,"1,527",2,0,0,Both Male & Female,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
386,97,2,1,0,Both Male & Female,,Female,4,4,4.3265305,0.14285715,0.48979592,0.75510204,1,1,1,1,1,1,1,51,5,,,,,,,,,,,,,,,,,,,,,,,,
6245,"1,562",1,0,0,Both Male & Female,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
4494,"1,124",2,0,0,Both Male & Female,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
170,43,2,0,0,Both Male & Female,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
86,22,2,1,0,Both Male & Female,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
64,16,4,1,0,Both Male & Female,,Female,23,23,3.2448978,0.020408163,0.1632653,0.40816328,0,0,1,1,0,0,0,57,5,,,,,,,,,,,,,,,,,,,,,,,,
197,50,1,0,0,Both Male & Female,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6602,"1,651",2,0,0,Both Male & Female,,Male,29,61,2.8979592,0.020408163,0.10204082,0.30612245,0,0,1,1,0,0,0,63,5,4,,,,,,,,,,,,,,,,,,,,,,,
105,27,1,1,0,Both Male & Female,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
517,130,1,1,0,Both Male & Female,,Female,2,2,3.9183674,0.06122449,0.34693879,0.63265306,1,1,1,1,0,1,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
32,8,4,1,0,Both Male & Female,,Female,9,9,4.6326532,0.20408164,0.63265306,0.77551019,1,1,1,1,1,1,1,50,5,,,,,,,,,,,,,,,,,,,,,,,,
4273,"1,069",1,0,1,Both Male & Female,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
224,56,4,1,0,Both Male & Female,,Female,30,30,2.6938775,0,0.06122449,0.22448979,0,0,0,1,0,0,0,47,5,,,,,,,,,,,,,,,,,,,,,,,,
6943,"1,736",3,0,0,Both Male & Female,,Female,10,10,3.0816326,0.020408163,0.040816326,0.34693879,0,0,1,1,0,0,0,51,5,3,,,,,,,,,,,,,,,,,,,,,,,
519,130,3,1,0,Both Male & Female,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
133,34,1,1,0,Both Male & Female,,Female,3,3,4.6734695,0.30612245,0.55102038,0.79591835,1,1,1,1,1,1,1,51,5,,,,,,,,,,,,,,,,,,,,,,,,
387,97,3,1,0,Both Male & Female,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
132,33,4,1,0,Both Male & Female,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5284,"1,321",4,0,0,Both Male & Female,,Female,27,27,3.1020408,0,0.081632651,0.32653061,0,0,1,1,0,0,0,47,5,,,,,,,,,,,,,,,,,,,,,,,,
288,72,4,1,0,Both Male & Female,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6108,"1,527",4,0,0,Both Male & Female,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
72,18,4,1,0,Both Male & Female,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
81,21,1,1,0,Both Male & Female,,Female,22,22,2.6734693,0.020408163,0.10204082,0.22448979,0,0,0,1,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
592,148,4,1,0,Both Male & Female,,Male,11,43,2.7346938,0.020408163,0.06122449,0.22448979,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
742,186,2,1,0,Both Male & Female,,Female,2,2,3.9183674,0.06122449,0.34693879,0.63265306,1,1,1,1,0,1,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
4140,"1,035",4,1,0,Both Male & Female,,Female,14,14,3.8163266,0,0.30612245,0.63265306,0,1,1,1,0,1,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
6246,"1,562",2,0,0,Both Male & Female,,Female,11,11,3.1836734,0.06122449,0.1632653,0.34693879,0,0,1,1,0,0,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
262,66,2,1,0,Both Male & Female,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
20,5,4,1,0,Both Male & Female,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
63,16,3,0,0,Both Male & Female,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,61,5,,,,,,,,,,,,,,,,,,,,,,,,
264,66,4,1,0,Both Male & Female,,Female,5,5,4.3265305,0.20408164,0.44897959,0.75510204,1,1,1,1,1,1,1,50,5,,,,,,,,,,,,,,,,,,,,,,,,
587,147,3,0,0,Both Male & Female,,Female,2,2,3.9183674,0.06122449,0.34693879,0.63265306,1,1,1,1,0,1,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
82,21,2,1,0,Both Male & Female,,Female,6,6,3.8367348,0.10204082,0.32653061,0.59183675,0,1,1,1,0,1,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
4493,"1,124",1,0,0,Both Male & Female,,Female,5,5,4.3265305,0.20408164,0.44897959,0.75510204,1,1,1,1,1,1,1,50,5,,,,,,,,,,,,,,,,,,,,,,,,
4323,"1,081",3,0,0,Both Male & Female,,Female,16,16,3.3265307,0.020408163,0.18367347,0.40816328,0,1,1,1,0,0,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
420,105,4,1,0,Both Male & Female,,Female,24,24,3.3265307,0.020408163,0.1632653,0.42857143,0,1,1,1,0,0,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
5281,"1,321",1,0,0,Both Male & Female,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
518,130,2,1,0,Both Male & Female,,Female,23,23,3.2448978,0.020408163,0.1632653,0.40816328,0,0,1,1,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
6942,"1,736",2,0,0,Both Male & Female,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,64,5,6,,,,,,,,,,,,,,,,,,,,,,,
606,152,2,1,0,Both Male & Female,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6101,"1,526",1,0,0,Both Male & Female,,Female,16,16,3.3265307,0.020408163,0.18367347,0.40816328,0,1,1,1,0,0,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
222,56,2,1,0,Both Male & Female,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
4139,"1,035",3,1,0,Both Male & Female,,Female,17,17,3.4693878,0.06122449,0.22448979,0.44897959,0,1,1,1,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
252,63,4,0,0,Both Male & Female,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6613,"1,654",1,0,0,Both Male & Female,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,63,5,4,,,,,,,,,,,,,,,,,,,,,,,
6612,"1,653",4,0,0,Both Male & Female,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,65,5,7,,,,,,,,,,,,,,,,,,,,,,,
5196,"1,299",4,0,0,Both Male & Female,,Female,18,18,4.0816326,0.18367347,0.3877551,0.63265306,1,1,1,1,0,1,0,47,5,,,,,,,,,,,,,,,,,,,,,,,,
589,148,1,1,0,Both Male & Female,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
4275,"1,069",3,0,1,Both Male & Female,,Female,31,31,2.9387755,0,0.081632651,0.22448979,0,0,1,1,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
179,45,3,1,0,Both Male & Female,,Female,32,32,2.8163266,0.020408163,0.081632651,0.2857143,0,0,0,1,0,0,0,47,5,,,,,,,,,,,,,,,,,,,,,,,,
6898,"1,725",2,0,0,Both Male & Female,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6369,"1,593",1,0,0,Both Male & Female,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,59,5,5,,,,,,,,,,,,,,,,,,,,,,,
6154,"1,539",2,0,0,Both Male & Female,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,63,5,,,,,,,,,,,,,,,,,,,,,,,,
138,35,2,1,0,Both Male & Female,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
3731,933,3,1,0,Both Male & Female,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
36,9,4,0,0,Both Male & Female,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,58,5,,,,,,,,,,,,,,,,,,,,,,,,
31,8,3,1,0,Both Male & Female,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
160,40,4,1,0,Both Male & Female,,Female,28,28,2.8163266,0,0.06122449,0.26530612,0,0,0,1,0,0,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
112,28,4,1,0,Both Male & Female,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
3729,933,1,1,0,Both Male & Female,,Female,26,26,2.4285715,0,0.040816326,0.14285715,0,0,0,0,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
6484,"1,621",4,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
48,12,4,1,0,Both Male & Female,,Female,27,27,3.1020408,0,0.081632651,0.32653061,0,0,1,1,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
3641,911,1,1,0,Both Male & Female,,Female,1,1,3.9795918,0.10204082,0.34693879,0.63265306,1,1,1,1,0,1,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
4324,"1,081",4,0,0,Both Male & Female,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
7051,"1,763",3,0,0,Both Male & Female,,Male,20,52,4.1836734,0.1632653,0.40816328,0.71428573,1,1,1,1,1,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
388,97,4,1,0,Both Male & Female,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
134,34,2,1,0,Both Male & Female,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
144,36,4,1,0,Both Male & Female,,Female,7,7,4.0408163,0.18367347,0.36734694,0.63265306,1,1,1,1,0,1,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
4131,"1,033",3,1,0,Both Male & Female,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
5194,"1,299",2,0,0,Both Male & Female,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
35,9,3,0,0,Both Male & Female,,Female,32,32,2.8163266,0.020408163,0.081632651,0.2857143,0,0,0,1,0,0,0,57,5,,,,,,,,,,,,,,,,,,,,,,,,
5195,"1,299",3,1,0,Both Male & Female,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
5193,"1,299",1,0,0,Both Male & Female,,Female,13,13,4.0408163,0.06122449,0.42857143,0.75510204,1,1,1,1,0,1,1,50,5,,,,,,,,,,,,,,,,,,,,,,,,
590,148,2,1,0,Both Male & Female,,Female,13,13,4.0408163,0.06122449,0.42857143,0.75510204,1,1,1,1,0,1,1,51,5,,,,,,,,,,,,,,,,,,,,,,,,
4274,"1,069",2,0,1,Both Male & Female,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
416,104,4,1,0,Both Male & Female,,Female,2,2,3.9183674,0.06122449,0.34693879,0.63265306,1,1,1,1,0,1,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
6481,"1,621",1,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
111,28,3,1,0,Both Male & Female,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,62,5,,,,,,,,,,,,,,,,,,,,,,,,
6138,"1,535",2,0,0,Both Male & Female,,Female,15,15,2.4693878,0,0.06122449,0.20408164,0,0,0,0,0,0,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
6482,"1,621",2,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4270,"1,068",2,1,0,Both Male & Female,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5084,"1,271",4,1,0,Both Male & Female,,Female,20,20,3.7346938,0.081632651,0.30612245,0.5714286,0,1,1,1,0,1,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
3732,933,4,1,0,Both Male & Female,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
385,97,1,1,0,Both Male & Female,,Female,30,30,2.6938775,0,0.06122449,0.22448979,0,0,0,1,0,0,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
5182,"1,296",2,0,0,Both Male & Female,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
4136,"1,034",4,1,0,Both Male & Female,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
4496,"1,124",4,0,0,Both Male & Female,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
4495,"1,124",3,0,0,Both Male & Female,,Female,18,18,4.0816326,0.18367347,0.3877551,0.63265306,1,1,1,1,0,1,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
545,137,1,0,0,Both Male & Female,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
5082,"1,271",2,1,0,Both Male & Female,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
139,35,3,1,0,Both Male & Female,,Male,11,43,2.7346938,0.020408163,0.06122449,0.22448979,0,0,0,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
418,105,2,1,0,Both Male & Female,,Female,6,6,3.8367348,0.10204082,0.32653061,0.59183675,0,1,1,1,0,1,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
5871,"1,468",3,0,0,Both Male & Female,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6615,"1,654",3,0,0,Both Male & Female,,Female,4,4,4.3265305,0.14285715,0.48979592,0.75510204,1,1,1,1,1,1,1,48,5,4,,,,,,,,,,,,,,,,,,,,,,,
83,21,3,1,0,Both Male & Female,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
543,136,3,1,0,Both Male & Female,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
91,23,3,1,0,Both Male & Female,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
87,22,3,1,0,Both Male & Female,,Female,11,11,3.1836734,0.06122449,0.1632653,0.34693879,0,0,1,1,0,0,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
4298,"1,075",2,0,0,Both Male & Female,,Female,15,15,2.4693878,0,0.06122449,0.20408164,0,0,0,0,0,0,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
5183,"1,296",3,0,0,Both Male & Female,,Female,1,1,3.9795918,0.10204082,0.34693879,0.63265306,1,1,1,1,0,1,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
5480,"1,370",4,0,0,Both Male & Female,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5478,"1,370",2,0,0,Both Male & Female,,Female,27,27,3.1020408,0,0.081632651,0.32653061,0,0,1,1,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
118,30,2,0,0,Both Male & Female,,Female,29,29,3.1632652,0,0.14285715,0.34693879,0,0,1,1,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
603,151,3,1,0,Both Male & Female,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
286,72,2,1,0,Both Male & Female,,Female,3,3,4.6734695,0.30612245,0.55102038,0.79591835,1,1,1,1,1,1,1,48,5,,,,,,,,,,,,,,,,,,,,,,,,
131,33,3,1,0,Both Male & Female,,Female,16,16,3.3265307,0.020408163,0.18367347,0.40816328,0,1,1,1,0,0,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
6248,"1,562",4,0,0,Both Male & Female,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
541,136,1,1,0,Both Male & Female,,Female,24,24,3.3265307,0.020408163,0.1632653,0.42857143,0,1,1,1,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
172,43,4,0,0,Both Male & Female,,Female,2,2,3.9183674,0.06122449,0.34693879,0.63265306,1,1,1,1,0,1,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
161,41,1,0,0,Both Male & Female,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6103,"1,526",3,0,0,Both Male & Female,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5081,"1,271",1,1,0,Both Male & Female,,Female,4,4,4.3265305,0.14285715,0.48979592,0.75510204,1,1,1,1,1,1,1,48,5,,,,,,,,,,,,,,,,,,,,,,,,
6604,"1,651",4,0,0,Both Male & Female,,Female,27,27,3.1020408,0,0.081632651,0.32653061,0,0,1,1,0,0,0,47,5,2,,,,,,,,,,,,,,,,,,,,,,,
5870,"1,468",2,0,0,Both Male & Female,,Female,16,16,3.3265307,0.020408163,0.18367347,0.40816328,0,1,1,1,0,0,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
168,42,4,1,0,Both Male & Female,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
400,100,4,0,0,Both Male & Female,,Female,26,26,2.4285715,0,0.040816326,0.14285715,0,0,0,0,0,0,0,47,5,,,,,,,,,,,,,,,,,,,,,,,,
57,15,1,1,0,Both Male & Female,,Female,7,7,4.0408163,0.18367347,0.36734694,0.63265306,1,1,1,1,0,1,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
90,23,2,1,0,Both Male & Female,,Female,1,1,3.9795918,0.10204082,0.34693879,0.63265306,1,1,1,1,0,1,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
4138,"1,035",2,1,0,Both Male & Female,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
287,72,3,1,0,Both Male & Female,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
30,8,2,1,0,Both Male & Female,,Female,21,21,3.1020408,0.040816326,0.1632653,0.30612245,0,0,1,1,0,0,0,55,5,,,,,,,,,,,,,,,,,,,,,,,,
6601,"1,651",1,0,0,Both Male & Female,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,6,,,,,,,,,,,,,,,,,,,,,,,
5869,"1,468",1,0,0,Both Male & Female,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
59,15,3,1,0,Both Male & Female,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,61,5,,,,,,,,,,,,,,,,,,,,,,,,
141,36,1,1,0,Both Male & Female,,Female,23,23,3.2448978,0.020408163,0.1632653,0.40816328,0,0,1,1,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
58,15,2,1,0,Both Male & Female,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,59,5,,,,,,,,,,,,,,,,,,,,,,,,
